ID	Discrete1	Discrete2	Discrete3	Discrete4	Discrete5	Discrete6	Discrete7	Discrete8	Discrete9	Discrete10	Numeric1	Numeric2	Numeric3	Numeric4	Numeric5	Numeric6	Numeric7	Numeric8	Numeric9	Numeric10	Numeric11	Numeric12	Numeric13	Numeric14	Numeric15	Numeric16	Numeric17	Numeric18	Numeric19	Numeric20	Numeric21	Numeric22	Numeric23	Numeric24	Numeric25	Numeric26	Numeric27	Numeric28	Numeric29	Numeric30	Numeric31	Numeric32	Numeric33	Numeric34	Numeric35	Numeric36	Numeric37	Numeric38	Numeric39	Numeric40	Numeric41	Numeric42	Numeric43	Numeric44	Numeric45	Numeric46	Numeric47	Numeric48	Numeric49	Numeric50	Numeric51	Numeric52	Numeric53	Numeric54	Numeric55	Numeric56	Numeric57	Numeric58	Numeric59	Numeric60	Numeric61	Numeric62	Numeric63	Numeric64	Numeric65	Numeric66	Numeric67	Numeric68	Numeric69	Numeric70	Numeric71	Numeric72	Numeric73	Numeric74	Numeric75	Numeric76	Numeric77	Numeric78	Numeric79	Numeric80	Numeric81	Numeric82	Numeric83	Numeric84	Numeric85	Numeric86	Numeric87	Numeric88	Numeric89	Numeric90
Row156	IN	TE	XY	LK	LV	CZ	QN	BD	TV	MX	0.47033296	0.03945517	0.39763855	0.90235083	0.27857950	0.23059655	0.39136584	0.72426824	0.55458667	0.64425887	0.15943642	0.71324542	0.70521437	0.86654237	0.37071332	0.99525166	0.96448671	0.01353447	0.79101281	0.68487471	0.08387319	0.97211359	0.06479798	0.65580189	0.09347379	0.11070004	0.48445636	0.41566776	0.58613472	0.82932791	0.32749335	0.57524383	0.39137904	0.17636751	0.64928488	0.68345408	0.93793940	0.24555665	0.91356040	0.10238986	0.62466972	0.92160326	0.50189510	0.02635853	0.68542825	0.99765672	0.77691709	0.67155607	0.86199716	0.83004794	0.01473654	0.76755400	0.41799037	0.73632365	0.81418612	0.80372151	0.86947543	0.53763295	0.52287264	0.79716142	0.18888020	0.41204408	0.35238619	0.53841712	0.38384369	0.22678367	0.93739938	0.70149633	0.42682598	0.89509080	0.96156255	0.56457279	0.29535833	0.65022384	0.45354608	0.97615650	0.89883355	0.02641300	0.00571193	0.17518290	0.31622530	0.57778798	0.20862257	0.12165648	0.04180401	0.19644121	0.14185346	0.96228129	0.56524836	0.12972993
Row157	VJ	SZ	XZ	YU	KD	EI	SH	IU	ZI	XS	0.29400791	0.01701942	0.71209123	0.29952659	0.17607288	0.53586163	0.28888949	0.63469925	0.32855725	0.39879557	0.85890682	0.46620144	0.54062817	0.00165234	0.73521388	0.60363758	0.61669329	0.68406827	0.79948484	0.87384012	0.99906446	0.66219999	0.56199794	0.13780783	0.21531892	0.98259219	0.59012015	0.84402451	0.91662421	0.48818126	0.47171046	0.31758984	0.67582872	0.94143681	0.82796209	0.10957416	0.64307522	0.38174239	0.44176626	0.10108348	0.97893033	0.45237942	0.38717093	0.77197182	0.83105202	0.65872413	0.41776133	0.24791598	0.64293813	0.34735440	0.68003720	0.11592605	0.88007418	0.88085238	0.73256127	0.32749973	0.31997632	0.58905916	0.29538684	0.69016831	0.44476123	0.28255744	0.01492753	0.85714987	0.49585672	0.00995095	0.47322905	0.75232007	0.54038520	0.38406443	0.39142530	0.43174478	0.64771924	0.98030148	0.80806420	0.11897186	0.93042540	0.29417243	0.39589872	0.97533872	0.58233520	0.04632830	0.87753996	0.91488013	0.18160060	0.24708624	0.87581645	0.99577919	0.29797788	0.27310333
Row158	XP	ER	LQ	LY	IK	RQ	NL	HY	UG	AC	0.39704520	0.05841258	0.94368868	0.82467914	0.97112677	0.81304332	0.62735527	0.44546542	0.44730133	0.09532735	0.14982690	0.25888221	0.37399122	0.96943550	0.21780650	0.15427260	0.37906091	0.31064000	0.41818617	0.38789482	0.09494197	0.30939232	0.27133514	0.09344150	0.91843024	0.29431244	0.35042458	0.95932983	0.71423470	0.03105963	0.80595176	0.23479515	0.32736318	0.89517169	0.87530981	0.37061264	0.66368031	0.99436018	0.43818399	0.64747309	0.97791362	0.90389089	0.82603054	0.16992965	0.32274772	0.57438862	0.31295515	0.42512868	0.23734318	0.03168389	0.68528902	0.97494965	0.77527712	0.79367080	0.22597449	0.86181305	0.51059862	0.01831499	0.48530878	0.60436137	0.20030370	0.44476949	0.97205604	0.29373362	0.68054389	0.48549607	0.98663546	0.88249447	0.16022383	0.35036012	0.24623583	0.87659922	0.46958075	0.52500083	0.79065526	0.91349225	0.62448322	0.41463940	0.61565781	0.31714996	0.91252525	0.75066651	0.72144634	0.27045256	0.59365590	0.50088944	0.24286919	0.14943950	0.60093001	0.85078271
Row159	PS	KE	WZ	LD	NS	QR	BY	CK	NF	UJ	0.33625501	0.56590961	0.09998578	0.43209447	0.41187230	0.15433859	0.91094765	0.26920659	0.56074860	0.61491651	0.62967742	0.17317647	0.27381919	0.31554442	0.02262117	0.42181020	0.90923665	0.06120561	0.02096206	0.78515468	0.87321581	0.82479971	0.73558192	0.80164723	0.95344433	0.54156948	0.03642339	0.87945726	0.35972669	0.55437986	0.48490736	0.15415594	0.68026925	0.34449634	0.04572330	0.08075483	0.29286301	0.61424389	0.59578259	0.99437430	0.91331677	0.19519995	0.82779749	0.70255309	0.25540979	0.46956657	0.76551085	0.83092339	0.67986840	0.74940727	0.75825473	0.84279216	0.47177428	0.23597111	0.20049537	0.28663220	0.29884020	0.64733428	0.91356835	0.63987117	0.91552251	0.63213496	0.90413591	0.55522526	0.08655033	0.99339174	0.44045844	0.70530411	0.96918242	0.47524364	0.70831842	0.45108973	0.18500914	0.60166952	0.55147190	0.92141306	0.35889071	0.50285697	0.66884872	0.90431909	0.58168349	0.90634121	0.22751246	0.22432949	0.29425462	0.86886790	0.51540370	0.89432383	0.90623732	0.02203316
Row160	YA	DM	KL	DU	IB	ES	UT	LX	IF	CM	0.98022067	0.64214595	0.25259738	0.29899528	0.02008934	0.78748143	0.37891584	0.15750331	0.88812204	0.20260571	0.11064067	0.78165767	0.76520843	0.03879866	0.18930293	0.70622510	0.10460735	0.73357201	0.66254231	0.33043037	0.86207976	0.91735453	0.09505141	0.83499495	0.04892905	0.67449687	0.55740953	0.12538260	0.22729498	0.06412764	0.17122948	0.23465426	0.16733983	0.55041348	0.26358215	0.55018690	0.89506583	0.68705744	0.19815331	0.13168474	0.72355872	0.23241559	0.83154628	0.90665502	0.61734157	0.28325282	0.25675225	0.58057076	0.10042585	0.41512791	0.83329778	0.57118736	0.67293269	0.53210201	0.13628751	0.60513158	0.54828830	0.98499998	0.51192471	0.96521324	0.97726641	0.23371086	0.54306034	0.83581739	0.78221543	0.43347863	0.98119302	0.12467973	0.55280886	0.06588115	0.47301815	0.04237151	0.09915908	0.39647975	0.92230935	0.43414896	0.11545643	0.90009917	0.94443622	0.58889802	0.49901697	0.57924797	0.43789607	0.23757676	0.63292708	0.12594629	0.20038921	0.24459469	0.64939856	0.81580530
Row161	OO	AR	DN	AA	BB	WL	XN	IS	SG	YL	0.54999826	0.29434168	0.43085149	0.30313001	0.22737501	0.96406852	0.97354477	0.69874031	0.70862702	0.24315267	0.60293206	0.15325054	0.06909065	0.65918026	0.82847906	0.09121006	0.14415825	0.70044814	0.16843656	0.66596808	0.76490795	0.02678702	0.51131216	0.93917714	0.57446932	0.40266770	0.89528413	0.31843945	0.51757899	0.04315822	0.27789094	0.61813957	0.00043579	0.56883405	0.01231584	0.48667065	0.01424594	0.76482359	0.52492298	0.98955217	0.03525154	0.98995601	0.73706043	0.85479559	0.95387552	0.14213235	0.51675729	0.24497299	0.08733045	0.55671629	0.79953493	0.89215484	0.22723502	0.82355952	0.07075642	0.83703928	0.28377466	0.37275525	0.79632749	0.40569000	0.89311096	0.41681231	0.66515134	0.28174447	0.40357333	0.29648223	0.50936140	0.97290243	0.15829311	0.74474660	0.16835401	0.28973415	0.83869676	0.12881027	0.81766510	0.95160724	0.47462503	0.06505278	0.97648325	0.71422503	0.08002482	0.92198104	0.55181135	0.00092189	0.01978040	0.75519516	0.16378932	0.33613064	0.07324759	0.72286857
Row162	OC	GS	JH	BO	FF	KE	KY	HY	EY	JW	0.18924726	0.52255757	0.05647850	0.54436730	0.69264316	0.75565212	0.87170386	0.68369074	0.53938582	0.54833747	0.73763728	0.42719017	0.85361438	0.12334274	0.44264922	0.81858393	0.33926713	0.90012062	0.12770001	0.39880250	0.77877217	0.28966285	0.13152778	0.07885781	0.42273981	0.89941181	0.01024697	0.08442666	0.84526009	0.84941526	0.12321136	0.76497546	0.64025732	0.36774753	0.63702553	0.30912050	0.23972404	0.25616462	0.73291759	0.11712056	0.25645276	0.82507237	0.67175016	0.28569110	0.27365212	0.77264864	0.85476485	0.14553807	0.81059025	0.93498125	0.43217383	0.52314114	0.36410244	0.02112385	0.61217176	0.95241107	0.31095455	0.25609335	0.23478018	0.79560834	0.33506909	0.08960861	0.71088297	0.68282676	0.67571657	0.90220667	0.42114435	0.92464286	0.51231198	0.87388359	0.50349602	0.18954558	0.24432056	0.55134036	0.08205622	0.09688143	0.91416745	0.60735920	0.18599975	0.67854628	0.54863851	0.21488277	0.13743971	0.50701281	0.85133689	0.65248087	0.57644353	0.83916081	0.88668091	0.82486629
Row163	YQ	XF	BR	SK	LA	ZE	CS	WZ	KF	FV	0.06642009	0.59334763	0.46339906	0.00425455	0.83938208	0.61189060	0.60045700	0.53017282	0.18662756	0.98998018	0.70461491	0.36007285	0.72170387	0.51534434	0.63354875	0.44736781	0.89326446	0.07380631	0.29557460	0.48407733	0.05794897	0.78798861	0.42212007	0.49865477	0.23110267	0.83907392	0.88558504	0.67106770	0.92195395	0.10035050	0.05369394	0.23983499	0.36062940	0.22943501	0.45612000	0.47463898	0.82291259	0.68326683	0.08963695	0.16195214	0.60219360	0.11437623	0.42428663	0.06827719	0.96594292	0.98868783	0.08814093	0.52202326	0.46291741	0.38424950	0.67018990	0.26868996	0.97192352	0.18785858	0.83993455	0.03948876	0.42838923	0.50686306	0.58400329	0.24582758	0.30043173	0.82665533	0.70372560	0.18071581	0.63209125	0.74458676	0.07777405	0.61037533	0.98438487	0.57221118	0.46472432	0.99890197	0.87183760	0.67533123	0.56920199	0.24773148	0.92131142	0.30076546	0.68515273	0.59702784	0.35655562	0.26327317	0.35655408	0.98526182	0.16525774	0.91247212	0.88370132	0.35464144	0.54862707	0.70222411
Row164	MY	LZ	PI	FJ	PE	SC	DX	YL	PI	XA	0.97318189	0.44114297	0.19051826	0.53110260	0.81012550	0.91467229	0.09275633	0.83356755	0.45882026	0.96429596	0.94583468	0.73083654	0.27502038	0.30745287	0.28110476	0.77090638	0.55123641	0.14899421	0.97182057	0.29728084	0.05987547	0.09149011	0.80144486	0.15646996	0.91206372	0.10123270	0.52656121	0.14756102	0.92546352	0.96044081	0.51064749	0.45016434	0.50433798	0.64102239	0.49602042	0.38476541	0.78017383	0.84539236	0.55712203	0.30683513	0.99022003	0.30885398	0.88590266	0.49888343	0.20201594	0.71809072	0.57929881	0.04620476	0.97099636	0.50241203	0.57324018	0.05265828	0.92501790	0.07365378	0.45743580	0.72601314	0.62044155	0.40147797	0.67138670	0.79113345	0.94957232	0.48470715	0.22224839	0.52780660	0.46901736	0.40173526	0.37056930	0.78376738	0.42875215	0.40162958	0.71168897	0.77533668	0.65920020	0.86363884	0.85728461	0.74123111	0.85603207	0.58735570	0.45990599	0.63455843	0.79409991	0.24866783	0.99159586	0.90049807	0.34456109	0.88668125	0.82335335	0.43812831	0.59232174	0.31230462
Row165	RW	TA	VG	PE	YA	HM	OL	OA	VC	FU	0.76459658	0.85000004	0.98673525	0.91575429	0.04322481	0.67980559	0.40525546	0.10220740	0.08349566	0.83085268	0.16760464	0.01935085	0.97970443	0.23742870	0.91609464	0.91818878	0.40374888	0.09934168	0.28295143	0.04313627	0.61433764	0.68020427	0.29082010	0.64068980	0.07696385	0.54559767	0.37400588	0.76222755	0.63422105	0.72532680	0.32291549	0.80899099	0.75717716	0.30930317	0.36190772	0.61803358	0.88633887	0.61919304	0.21614152	0.52816178	0.54570136	0.27962617	0.78500928	0.90228828	0.11708220	0.84574475	0.37790270	0.34548553	0.54053548	0.41623743	0.07344034	0.05383358	0.59354831	0.02315291	0.40639529	0.96433849	0.75819477	0.26997134	0.73901808	0.37172537	0.48788521	0.68309228	0.85188280	0.25939794	0.17806754	0.81435799	0.17957025	0.78917470	0.45720248	0.36713513	0.42220135	0.40088381	0.82460367	0.30282480	0.59451498	0.24329083	0.74323144	0.39929591	0.18716804	0.80771759	0.38210853	0.35888349	0.07855578	0.25665664	0.88545529	0.25263930	0.14564792	0.01096925	0.15843817	0.51239891
Row166	KF	YD	TT	OE	OY	UI	ZN	SJ	NG	LA	0.82484323	0.80603323	0.10436721	0.64868590	0.17208494	0.92826690	0.37603820	0.83569393	0.17379311	0.48133996	0.21458654	0.37546162	0.22272882	0.28146828	0.67819612	0.24193269	0.50308606	0.13526690	0.88787093	0.63333940	0.87388080	0.74718169	0.55891245	0.41174870	0.38487163	0.85698741	0.39212966	0.50567348	0.48819607	0.60371392	0.43381567	0.75967819	0.44770143	0.85752426	0.39673570	0.49873661	0.08831983	0.69331824	0.69119037	0.62470514	0.34627251	0.97245856	0.44510907	0.55986303	0.60140321	0.91453545	0.62491541	0.10502019	0.35686264	0.43313265	0.57552408	0.93816496	0.79250879	0.50049163	0.26773599	0.05300302	0.65898010	0.51065752	0.54513717	0.58906653	0.93285058	0.42460037	0.23178274	0.58015928	0.03027037	0.12940780	0.12730738	0.74217543	0.83035750	0.83073325	0.68048576	0.96464071	0.34451576	0.89187767	0.84711093	0.88397711	0.98834979	0.88125796	0.70300407	0.26559780	0.31604459	0.54015930	0.52720779	0.66034585	0.20409421	0.14194734	0.45603635	0.37911598	0.49955941	0.28113831
Row167	LR	NZ	QQ	LR	XK	FI	BV	EE	UN	OX	0.40240095	0.98555780	0.55448823	0.49075483	0.42480679	0.19055775	0.24543505	0.11363058	0.82801753	0.35389810	0.81149167	0.18305315	0.36128901	0.80200497	0.04212277	0.85916267	0.93643825	0.88679438	0.11314018	0.56500627	0.32097323	0.72363162	0.18790417	0.93430022	0.49550588	0.81401019	0.03470744	0.57361313	0.10427298	0.60478659	0.61948897	0.75878941	0.05016796	0.03906972	0.27084361	0.40572582	0.59508230	0.83097244	0.77250956	0.79175460	0.53581161	0.20848751	0.06018506	0.53481129	0.16897303	0.67433014	0.52164177	0.69302994	0.59860668	0.53881657	0.21501208	0.30305354	0.52642207	0.96331425	0.27419870	0.31676105	0.83571173	0.84790594	0.03402119	0.29141245	0.77125405	0.42162064	0.90125044	0.68787480	0.54647544	0.95172418	0.03044561	0.95397360	0.08212048	0.19611749	0.15225342	0.77610948	0.38790429	0.30400049	0.92252903	0.48334603	0.34979480	0.30227897	0.58133525	0.88799412	0.24901866	0.21350023	0.88618043	0.34888676	0.36625343	0.46355260	0.10810027	0.14757058	0.14842509	0.78699624
Row168	BA	FA	BT	ZS	CM	SX	ZL	ID	XR	HM	0.71057039	0.73322801	0.21140936	0.73435987	0.96054512	0.33848116	0.12322600	0.19448819	0.80184296	0.65348853	0.06394665	0.60413581	0.92674083	0.14123957	0.31587088	0.86664400	0.53426703	0.79678517	0.98681372	0.35911902	0.66566310	0.31905798	0.69520029	0.19330337	0.33267371	0.71103816	0.23032964	0.66845826	0.04105481	0.63063943	0.92889720	0.55704332	0.37023654	0.00268441	0.66871235	0.39634490	0.09755984	0.04389736	0.46865995	0.27242689	0.76308360	0.56032946	0.91956073	0.58379949	0.17148034	0.59877313	0.63131453	0.84004927	0.73032003	0.66096038	0.53131688	0.34551424	0.97680571	0.66324616	0.89444687	0.52411145	0.46456336	0.32194826	0.39782327	0.28363397	0.03925136	0.81044716	0.02421560	0.61362642	0.05841254	0.35511351	0.09879593	0.29913842	0.90304476	0.26795155	0.22809740	0.76708869	0.32056531	0.05908658	0.14028169	0.48872178	0.55972596	0.06907236	0.44739209	0.56595219	0.95466098	0.97816048	0.35707935	0.26782304	0.91967368	0.86820447	0.81216999	0.34033601	0.11188163	0.19935244
Row169	MF	XY	AS	YA	TI	NV	ZP	HM	AI	MS	0.22918675	0.78199289	0.08232415	0.05949257	0.98660910	0.75983147	0.58201392	0.22863675	0.84372362	0.77769022	0.17272664	0.07407784	0.56774806	0.85963880	0.06637798	0.61411549	0.41660365	0.04251031	0.01938760	0.70018222	0.51493550	0.56404274	0.23595935	0.78930303	0.93239859	0.47411261	0.53084674	0.09544091	0.28867999	0.94511579	0.40361957	0.07701702	0.79736099	0.76203902	0.50101240	0.88888527	0.02383525	0.24892263	0.15221195	0.68355632	0.42681011	0.52329485	0.17334735	0.44003612	0.49502129	0.86229179	0.55037365	0.88453755	0.77875517	0.47984557	0.63115082	0.93827327	0.11216626	0.92062983	0.90962648	0.69357329	0.65913169	0.20987981	0.62953321	0.83581527	0.06289887	0.57765485	0.48411510	0.61762817	0.72552846	0.74379058	0.29965883	0.98625015	0.23164596	0.78704651	0.96265825	0.72890376	0.97323198	0.78861691	0.08555520	0.83072961	0.19000823	0.28083308	0.11256220	0.77396355	0.03251907	0.68553343	0.41360415	0.03920152	0.29488411	0.67470275	0.06686947	0.26770078	0.57728008	0.04164991
Row170	CF	NI	YP	LG	UJ	MC	YH	PE	CU	CC	0.58707577	0.36077841	0.94606474	0.22467139	0.08311062	0.84314317	0.77257758	0.92706178	0.07563123	0.86521142	0.93928531	0.87650380	0.48746388	0.33088034	0.81359412	0.28678219	0.82105353	0.31178910	0.18847416	0.86797902	0.83870670	0.70842990	0.90243919	0.47103491	0.84382384	0.61309756	0.03461148	0.43916993	0.86031804	0.78741961	0.84020492	0.32705304	0.90707702	0.25431655	0.19112155	0.09237577	0.05322119	0.81058148	0.67562863	0.42553754	0.57616995	0.41735391	0.89978457	0.65137195	0.22722315	0.38089405	0.68943699	0.57591562	0.71684562	0.25707445	0.04478632	0.21540009	0.99449153	0.26736553	0.89884564	0.65615472	0.51916859	0.13360661	0.57113283	0.60030625	0.68945176	0.16793606	0.49008105	0.84335136	0.84918297	0.58127878	0.37049576	0.63966284	0.90525460	0.70446508	0.53085397	0.12433191	0.33511111	0.04948749	0.62216863	0.92874102	0.27956045	0.51960072	0.61333882	0.27777510	0.02178792	0.14598989	0.04698924	0.12404580	0.23858405	0.67414182	0.96522236	0.93105955	0.72418375	0.15752231
Row171	JM	TS	JR	MF	LE	LT	EJ	PP	DT	DG	0.40450921	0.71926549	0.14884668	0.08306371	0.23731916	0.46886412	0.59891489	0.24952819	0.88327476	0.25317572	0.56877249	0.12856881	0.78554108	0.25468174	0.33065314	0.46965053	0.02877455	0.41208000	0.74731879	0.37086990	0.65861884	0.78698020	0.68981082	0.62091384	0.64102005	0.31120017	0.87350262	0.16005274	0.28204091	0.88278592	0.81209890	0.94135158	0.45983623	0.15235799	0.73531930	0.09403249	0.19606549	0.77088621	0.40836375	0.35573804	0.19739136	0.46725615	0.80046884	0.90146052	0.18009282	0.98912731	0.81133610	0.82457652	0.61508999	0.75721709	0.13961936	0.94729956	0.61268654	0.95564316	0.21485896	0.09386942	0.78654301	0.75939788	0.10747634	0.79082749	0.58020293	0.81740848	0.49946654	0.90835336	0.77491672	0.80294839	0.12157629	0.44264113	0.09473621	0.52069362	0.81917816	0.61040733	0.07262093	0.94951712	0.09285682	0.73427805	0.82912210	0.16753794	0.30286230	0.14307688	0.78750646	0.23540742	0.96474112	0.12315394	0.12800571	0.69437653	0.55440426	0.30631785	0.72759277	0.02487988
Row172	VD	HH	QL	JW	VK	RZ	YP	SJ	RQ	CA	0.20710034	0.94490064	0.13313321	0.48349006	0.83459245	0.78957945	0.26109426	0.98141854	0.18676582	0.55147869	0.70213349	0.06790715	0.53448489	0.03413814	0.65794384	0.75237058	0.30940349	0.57553566	0.17535817	0.18842128	0.22555855	0.39779785	0.69228055	0.99342523	0.69919300	0.36549290	0.52402567	0.39351725	0.37418043	0.02783193	0.64990485	0.72903416	0.88733601	0.19764101	0.53063278	0.12767435	0.86600776	0.12513546	0.20274655	0.89584560	0.05734844	0.33620265	0.32680615	0.04381265	0.27270392	0.70902630	0.39058165	0.45045427	0.80249607	0.74481497	0.38481280	0.91337949	0.60401905	0.00926394	0.58427409	0.82436947	0.06536536	0.61712049	0.84958813	0.08424389	0.05672562	0.66937749	0.67560055	0.13643564	0.28474155	0.29537594	0.85451151	0.38744291	0.38479935	0.93099201	0.98690351	0.85468795	0.42120632	0.71452863	0.37816633	0.06748131	0.99528310	0.44063202	0.17195168	0.19001078	0.63108306	0.26886929	0.86335787	0.68380761	0.42880940	0.70912361	0.50063431	0.44550109	0.45286288	0.56462159
Row173	JQ	IM	PA	MO	QQ	GA	NB	PP	UW	LS	0.90990066	0.49334448	0.50462948	0.10097533	0.94300704	0.83587803	0.90524493	0.36049720	0.54519863	0.83339988	0.70028584	0.12273378	0.42207989	0.07742888	0.94093845	0.63338247	0.87430459	0.97551810	0.45850821	0.25167163	0.10941497	0.54890417	0.69418002	0.50732262	0.77180591	0.82620706	0.00044235	0.61299868	0.26584207	0.88558335	0.60225882	0.33195487	0.11595309	0.16488171	0.99002335	0.33991072	0.94029312	0.20117815	0.17895377	0.07555953	0.49033451	0.21117191	0.29753746	0.84453540	0.91966357	0.55541540	0.83347266	0.47254906	0.93275358	0.92732525	0.38679067	0.92623791	0.78670802	0.29515234	0.77015127	0.27615831	0.41428311	0.00712411	0.24247364	0.96857509	0.06029275	0.97078062	0.17663473	0.17202175	0.88559123	0.79148764	0.99875205	0.70010172	0.07460571	0.38596966	0.89528102	0.62441011	0.44850796	0.28801835	0.30626564	0.90027786	0.75115485	0.34921564	0.12597237	0.56452060	0.88762742	0.77989180	0.75964817	0.88894367	0.11623907	0.60523660	0.11884233	0.18064017	0.13459841	0.50720384
Row174	FL	NU	ML	YU	GP	FH	AF	IQ	YE	HK	0.94925310	0.76596101	0.60398210	0.68765258	0.14305411	0.58482635	0.67281023	0.86652039	0.06806526	0.90713318	0.71958778	0.11920549	0.07559019	0.91644199	0.27222779	0.26596418	0.47129075	0.87062033	0.53890269	0.43573888	0.88962549	0.58010433	0.79361469	0.06358190	0.63882115	0.90257783	0.80380246	0.28629455	0.78140037	0.04336486	0.71988510	0.76108193	0.35782216	0.88196563	0.37275326	0.80007749	0.75966048	0.06892209	0.30427467	0.15949975	0.48390340	0.39422485	0.10969617	0.77402820	0.64646639	0.50639814	0.68733846	0.26987271	0.72499392	0.81880751	0.20441249	0.53697147	0.40842023	0.17504784	0.15679324	0.54696111	0.74844402	0.87173119	0.96971615	0.75479640	0.01249699	0.22955209	0.44815122	0.10625118	0.82554316	0.36686140	0.19243045	0.13351764	0.65187683	0.40641532	0.99919409	0.45824122	0.33975486	0.66498212	0.64567784	0.48818032	0.39868224	0.62748723	0.13057618	0.81678866	0.65044830	0.18220629	0.62802537	0.04794053	0.16304884	0.82947510	0.49642377	0.54782137	0.97232510	0.45253563
Row175	IT	JD	PR	YR	ZU	EY	ZM	RC	CJ	XY	0.35386239	0.34396599	0.00345578	0.63838045	0.59813856	0.74708777	0.57017405	0.81450269	0.90416841	0.52234395	0.80856242	0.75207426	0.41708419	0.25479010	0.31144423	0.19614935	0.97667635	0.92028271	0.10624022	0.88621850	0.72374817	0.49266894	0.11073050	0.13879091	0.96141442	0.52042066	0.02308401	0.26297899	0.05378841	0.39335781	0.85781679	0.74059179	0.38307695	0.51381949	0.33498506	0.31028550	0.28270907	0.52205288	0.79125509	0.71599829	0.15502621	0.62432891	0.16473946	0.45464657	0.81553409	0.71948122	0.12354535	0.41159876	0.86255566	0.53990746	0.35264148	0.35216726	0.43184004	0.13142950	0.71832614	0.80151451	0.59425100	0.13230488	0.89205582	0.36582150	0.97568608	0.97082234	0.36019550	0.68913740	0.87866000	0.81910030	0.18548082	0.57099019	0.79316839	0.82964076	0.05347321	0.37889363	0.64601629	0.61121586	0.10525473	0.10160907	0.92023274	0.85347596	0.25550211	0.71206538	0.46694376	0.12823558	0.92552143	0.45569730	0.10355708	0.34165301	0.97011262	0.02194681	0.56182487	0.65159498
Row176	SQ	FW	SX	EH	NI	WU	TX	IF	HX	HB	0.92375635	0.84623430	0.38048556	0.94330832	0.86097748	0.27413017	0.72831476	0.31988072	0.52077154	0.50571636	0.73208739	0.43245333	0.23095785	0.72095365	0.37619743	0.12283782	0.21047806	0.02994967	0.03067204	0.83258108	0.02123185	0.07291425	0.12695601	0.87150195	0.87632619	0.14579487	0.29877084	0.98481528	0.50312371	0.39721965	0.57644708	0.62697709	0.31885642	0.63127701	0.80002385	0.90919146	0.13298171	0.94369003	0.86227383	0.85204992	0.42980258	0.86898495	0.38460845	0.70221815	0.06149030	0.72383115	0.57956868	0.27080360	0.77684915	0.47625351	0.16135266	0.59130272	0.22275447	0.63910973	0.48274508	0.97211348	0.59606401	0.21677415	0.59443125	0.88311165	0.45063338	0.42456222	0.17179582	0.88815654	0.73495763	0.71423967	0.50208129	0.67257777	0.92957667	0.57553870	0.98781417	0.62030648	0.66116048	0.14656129	0.81201439	0.42485941	0.78751449	0.43752032	0.61324746	0.28628064	0.10414627	0.33618804	0.56321284	0.37349486	0.35945176	0.33936479	0.38949738	0.38583102	0.04283796	0.24240096
